,id,title,runtime,vote_average
15479,43849,Sweethearts,114.0,5.0
6475,10923,Agent Cody Banks,102.0,5.0
35315,55776,Uuno Turhapuro – kaksoisagentti,0.0,5.0
40213,316074,What's Between Us,94.0,5.0
34690,65656,Beauties of the Night,87.0,5.0
17622,82688,El Bulli: Cooking in Progress,108.0,5.0
28554,239573,Unfinished Business,91.0,5.0
17853,85916,Rat Pfink a Boo Boo,72.0,5.0
35629,66066,Verlengd Weekend,93.0,5.0
13695,38008,Ghosts of Cité Soleil,85.0,5.0
42354,198677,SAGA: Curse of the Shadow,100.0,5.0
35317,62896,Uuno Turhapuron muisti palailee pätkittäin,0.0,5.0
3461,117781,Black Tights,140.0,5.0
41106,55739,Single Santa Seeks Mrs. Claus,96.0,5.0
27358,147618,Stage Struck,70.0,5.0
21667,245950,The Dragonphoenix Chronicles: Indomitable,120.0,5.0
17871,41822,Song of the Exile,100.0,5.0
1399,17949,The Pest,82.0,5.0
28515,118180,Repatriation,149.0,5.0
28514,10119,The Color of Milk,94.0,5.0
28512,38017,Letters From a Killer,100.0,5.0
953,52855,Dangerous Ground,95.0,5.0
24933,162442,See Heaven,10.0,5.0
28226,86201,Welcome Home Brother Charles,91.0,5.0
44562,129806,The Rumyantsev Case,103.0,5.0
4258,10992,Cats & Dogs,87.0,5.0
21021,111172,Fairhaven,81.0,5.0
37914,250686,Eager,8.0,5.0
598,10824,Candyman: Farewell to the Flesh,93.0,5.0
19694,174946,The Busher,55.0,5.0
28227,276839,Home Sweet Hell,98.0,5.0
17608,185197,The Merry Widow,105.0,5.0
1464,60082,Sprung,105.0,5.0
21022,99453,Derek,76.0,5.0
40168,162818,The Women on the Roof,89.0,5.0
40167,139195,The Office Party,97.0,5.0
35312,36771,Uuno Turhapuro – This Is My Life,104.0,5.0
41124,381737,Manson's Lost Girls,87.0,5.0
18419,115150,Images of the World and the Inscription of War,75.0,5.0
21018,82700,After Earth,100.0,5.0
28529,173168,We Always Lie to Strangers,108.0,5.0
40218,174552,A Life for a Life,66.0,5.0
38068,112558,The Young Stranger,84.0,5.0
25587,302118,Quatsch und die Nasenbärbande,0.0,5.0
43823,198646,"King, Queen, Knave",104.0,5.0
1465,105045,The Promise,115.0,5.0
37934,70151,Johnny Stool Pigeon,76.0,5.0
27845,319074,In Football We Trust,87.0,5.0
752,196940,Quartier Mozart,80.0,5.0
28719,300364,Sailing to Paradise,80.0,5.0
13430,21851,The Lost,94.0,5.0
41197,112119,Ghosts with Shit Jobs,94.0,5.0
25690,151068,The New Babylon,120.0,5.0
28763,243688,Poltergeist,93.0,5.0
18436,40939,Alexandria… Why?,133.0,5.0
754,181083,God's Gift,75.0,5.0
18437,66436,The Grand Maneuver,106.0,5.0
37771,207178,The Lion and the Horse,83.0,5.0
43742,118900,"In the Meantime, Darling",72.0,5.0
37769,242631,So This Is Love,101.0,5.0
14967,264241,Restless Blood,91.0,5.0
11648,99259,Eight Deadly Shots,316.0,5.0
37867,82100,Flower Girl,0.0,5.0
38025,194853,The Guns,80.0,5.0
40282,119374,The Forest,105.0,5.0
24850,202744,Deja Vu,94.0,5.0
17658,51370,The Cool School,86.0,5.0
21317,284231,Tinpis Run,94.0,5.0
36092,138022,Blood in the Face,78.0,5.0
240,43475,Gumby: The Movie,77.0,5.0
43115,337412,John Apple Jack,89.0,5.0
38121,9379,Otto - The Alien from East Frisia,92.0,5.0
27309,38556,Tough Enough,106.0,5.0
10601,2008,The Promise,98.0,5.0
19913,28790,Arcade,85.0,5.0
38118,19459,Tribulation 99: Alien Anomalies Under America,48.0,5.0
41343,140541,Blood Sisters of Lesbian Sin,0.0,5.0
28433,278632,Julia,95.0,5.0
36281,51309,The Dhamma Brothers,76.0,5.0
25122,89059,Don Juan,112.0,5.0
19926,294261,Fever,99.0,5.0
9136,19850,Breast Men,95.0,5.0
28932,108540,Bill W.,104.0,5.0
40558,365707,The Queen of Ireland,82.0,5.0
13088,127257,Every Stewardess Goes to Heaven,93.0,5.0
27986,82858,Sweet Deceptions,95.0,5.0
28674,99909,The Angels Wash Their Faces,86.0,5.0
4086,11607,DeepStar Six,105.0,5.0
19830,108282,Murder on Flight 502,97.0,5.0
35909,108246,Forty Little Mothers,90.0,5.0
42884,171597,Rânia,85.0,5.0
15962,131861,An American Dream,103.0,5.0
27900,124857,Trojan Eddie,105.0,5.0
21315,180948,Vehicle 19,85.0,5.0
21763,161073,Mariage à Mendoza,0.0,5.0
21110,167494,"Reason, Debate and a Story",120.0,5.0
40405,48382,"The Book of Mormon Movie, Volume 1: The Journey",120.0,5.0
21373,77645,The Redhead from Wyoming,77.0,5.0
38027,146904,"Rio, Zona Norte",90.0,5.0
6335,11375,Hollywood Homicide,116.0,5.0
41367,226001,Die Schöne und das Biest,,5.0
25252,131194,Eagle's Wing,111.0,5.0
36188,174369,Deep Powder,91.0,5.0
21771,126560,Bride of the Earth,81.0,5.0
6458,23395,The Red Pony,91.0,5.0
35293,30452,Elves,89.0,5.0
40468,262775,Lovely Man,76.0,5.0
25663,28535,Crazy for Christmas,90.0,5.0
27947,62352,Private Confessions,0.0,5.0
28185,35336,Brothers: The Return,0.0,5.0
21476,109260,Journey to Portugal,75.0,5.0
13427,434306,Going to Kansas City,97.0,5.0
34862,346755,The Red Spider,0.0,5.0
28591,195186,Old Man Drinking a Glass of Beer,1.0,5.0
21375,83040,Battle for Brooklyn,93.0,5.0
36042,283710,Fires on the Plain,87.0,5.0
27301,122083,Superstar,112.0,5.0
41299,276562,One Rogue Reporter,55.0,5.0
4024,47588,Signs & Wonders,105.0,5.0
10516,81220,Everything Put Together,87.0,5.0
9064,57221,Blood & Donuts,90.0,5.0
24837,77067,DeadHeads,94.0,5.0
28085,22211,Hercules,240.0,5.0
18440,57046,"What's Up, Scarlet?",0.0,5.0
27945,274990,Sofie,152.0,5.0
20741,84171,About Face: Supermodels Then and Now,75.0,5.0
25416,241574,Wild Heritage,78.0,5.0
27902,44489,Ice Men,108.0,5.0
40562,124198,Monobloc,83.0,5.0
15764,148482,The Saimaa Gesture,128.0,5.0
4365,10127,Critters 2,86.0,5.0
21773,195450,Men and Women,93.0,5.0
42863,366499,Zip & Zap and the Captain's Island,105.0,5.0
21251,116432,A Limousine the Colour of Midsummer's Eve,88.0,5.0
28424,31355,Pretty Things,105.0,5.0
18433,125316,Praise,98.0,5.0
44519,228642,Exit,110.0,5.0
41097,114471,The Secret Land,71.0,5.0
36194,12831,Amerikana,95.0,5.0
28590,161267,Somewhere Under the Broad Sky,109.0,5.0
12419,94009,Born Reckless,82.0,5.0
17740,70868,I Don't Know How She Does It,89.0,5.0
27303,70422,The Lickerish Quartet,90.0,5.0
21557,64936,Murder à la Mod,80.0,5.0
40240,320037,Función de noche,0.0,5.0
1385,31000,Amos & Andrew,96.0,5.0
37933,26829,The Houston Story,79.0,5.0
11842,10063,The Breed,90.0,5.0
6810,279714,OT: Our Town,0.0,5.0
40227,394223,Sniper: Special Ops,84.0,5.0
35864,130275,Miss Lulu Bett,71.0,5.0
28873,117428,Wild 90,82.0,5.0
27618,145075,Homework,86.0,5.0
28874,117424,Maidstone,106.0,5.0
38172,28757,The Swinging Barmaids,88.0,5.0
35846,286687,Love Lesson,80.0,5.0
28877,120386,The Stud,95.0,5.0
28879,174383,No Place to Hide,80.0,5.0
27954,318053,natural history,77.0,5.0
18470,96495,Becoming Chaz,80.0,5.0
4017,10984,Valentine,96.0,5.0
20851,82662,L'industriale,94.0,5.0
17660,100776,Company: Original Cast Album,58.0,5.0
25230,80031,The Magnet,79.0,5.0
6726,54973,Dopamine,79.0,5.0
27491,190946,Curb Dance,2.0,5.0
42541,44303,Higglety Pigglety Pop! or There Must Be More to Life,24.0,5.0
34559,155956,Joan of Arc at the Stake,80.0,5.0
6639,83714,Angie,107.0,5.0
40300,96700,Birth of the Blues,87.0,5.0
35357,149232,The Pardon,109.0,5.0
38039,80094,The Apple Game,100.0,5.0
28687,179715,Angel's Fall,98.0,5.0
40230,412678,Cartels,99.0,5.0
27952,36067,13 Lakes,135.0,5.0
3973,62185,Death Before Dishonor,91.0,5.0
19804,110253,La Bohème,95.0,5.0
12291,111854,Chicks With Sticks,99.0,5.0
34966,158079,"$100,000 for Ringo",98.0,5.0
27636,287504,Modris,98.0,5.0
35597,262234,Don't Bet on Women,70.0,5.0
21727,256382,The Circus Tent,129.0,5.0
15942,206577,J.C. Chavez,78.0,5.0
18543,84028,Warsaw Bridge,85.0,5.0
36161,53074,Mafalda - La Pelicula,93.0,5.0
21633,157129,Table No. 21,0.0,5.0
25731,48854,Sansa,116.0,5.0
44559,301876,30 Years to Life,,5.0
28864,57219,Chain of Command,96.0,5.0
14011,64728,Japanese Girls at the Harbor,72.0,5.0
34741,65545,Vanished Empire,105.0,5.0
42604,196359,Max Rose,83.0,5.0
21555,138217,Koch,95.0,5.0
10708,25608,April's Shower,98.0,5.0
42371,409879,Escape from the Newsroom,84.0,5.0
40556,375167,Assolo,0.0,5.0
27425,155605,Youth of the Son,44.0,5.0
17575,78381,Twixt,84.0,5.0
43751,11070,Moonlight Tariff,93.0,5.0
44603,415137,Angel,80.0,5.0
40101,42944,Say Goodnight,0.0,5.0
20924,208700,The Last Chance: Diary of Comedians,115.0,5.0
20760,293089,The Prodigal Son,97.0,5.0
35301,80041,The Runway,101.0,5.0
6344,17813,Alex & Emma,96.0,5.0
15821,33729,Come Blow Your Horn,112.0,5.0
45408,100152,Mars,100.0,5.0
19963,81179,Snowmageddon,86.0,5.0
27318,44989,The Paranoids,98.0,5.0
17574,73408,Drive-In Horrorshow,107.0,5.0
44897,430598,Grey Lady,107.0,5.0
36177,169634,Unforgotten Shadows,95.0,5.0
40180,253817,Last Hijack,83.0,5.0
35209,64655,Archipelago,114.0,5.0
27985,199198,Guendalina,103.0,5.0
25111,83451,Poto and Cabengo,77.0,5.0
15957,92950,Wife! Be Like a Rose!,74.0,5.0
43813,77185,Two Days,90.0,5.0
44665,104474,Between Calais and Dover,1.0,5.0
28113,140383,Keep an Eye on Amelia,92.0,5.0
20763,125140,The Truth of Lie,98.0,5.0
28893,81464,"Guru, The Mad Monk",62.0,5.0
43502,347979,Horoscope for Good Luck,95.0,5.0
21627,106599,Imaginary Witness: Hollywood and the Holocaust,92.0,5.0
41131,370382,The Big Gun,84.0,5.0
27747,190152,The Open Road,64.0,5.0
42472,272264,The Owners,93.0,5.0
40361,58365,Just Call Me Nobody,119.0,5.0
12669,114348,Pilgrimage,96.0,5.0
35840,377206,Army Dog,90.0,5.0
18594,73921,Plans for Tomorrow,96.0,5.0
24970,43768,Border Café,105.0,5.0
34551,60191,Magnificat,110.0,5.0
40476,97584,"Joe Smith, American",63.0,5.0
28451,234212,Demonic,83.0,5.0
44886,54309,Notte prima degli esami - Oggi,0.0,5.0
40494,212508,By Hook or by Crook,98.0,5.0
9660,17978,The Great White Hope,103.0,5.0
31709,29260,Trapped,78.0,5.0
12440,13493,College Road Trip,83.0,5.0
37413,142406,Saturday October 5th,47.0,5.0
9616,36430,The Stickup,0.0,5.0
30727,9935,Hallettsville,0.0,5.0
8129,75759,Roller Boogie,103.0,5.0
32634,295111,War,106.0,5.0
5161,44373,New Best Friend,91.0,5.0
18963,48620,The Mighty Macs,102.0,5.0
32638,58858,The Marquis,88.0,5.0
43531,85971,Summer School Teachers,85.0,5.0
23920,152756,Paradise,86.0,5.0
40807,407171,"Signed, Sealed, Delivered: One in a Million",84.0,5.0
23921,240679,My way to Olympia,85.0,5.0
26664,86956,Sanders of the River,98.0,5.0
15285,22241,Firaaq,0.0,5.0
39500,16909,Webmaster,97.0,5.0
3573,28169,The Toxic Avenger Part III: The Last Temptation of Toxie,102.0,5.0
36873,46432,Woh Lamhe,0.0,5.0
20088,61658,In Your Dreams,0.0,5.0
39503,405621,The Miki Howard Story,81.0,5.0
12007,9750,Balls of Fury,90.0,5.0
37409,357959,Sour Grape,76.0,5.0
32748,59499,Mr. & Mrs. Incredible,100.0,5.0
8137,16232,Mr. 3000,104.0,5.0
14720,253476,Landscape No. 2,90.0,5.0
13396,133328,The Deadly Trackers,110.0,5.0
30793,40146,Night of the Demon,97.0,5.0
2142,11597,Toys,118.0,5.0
30785,5839,The Magliari,132.0,5.0
36901,162458,Mods,59.0,5.0
32588,134480,The Great Garrick,89.0,5.0
17062,88451,"Yes, Giorgio",110.0,5.0
1734,98499,Illtown,103.0,5.0
32613,42132,Time Stands Still,99.0,5.0
18978,118131,Where East is East,65.0,5.0
18974,199196,The Harvest Month,0.0,5.0
30756,59700,12 Days of Christmas Eve,89.0,5.0
30755,34789,Irish Jam,94.0,5.0
30750,32338,Every Jack has a Jill,81.0,5.0
12003,9703,The Last Legion,102.0,5.0
23900,254446,Who the F**K Is Arthur Fogel,93.0,5.0
20371,131434,Un vampiro para dos,91.0,5.0
42980,74121,Gaea Girls,104.0,5.0
39505,130957,The Sons of Great Bear,98.0,5.0
26669,121354,The Great Man,98.0,5.0
721,47119,Le Garçu,102.0,5.0
23971,95372,The Lights of Ten Thousand Homes,114.0,5.0
16548,48752,2012: Time for Change,85.0,5.0
32719,146949,Marine Battleground,110.0,5.0
30647,170998,Shool,0.0,5.0
17101,188505,Persona non grata,110.0,5.0
23978,44022,Bandido!,92.0,5.0
22776,246320,The Three Brothers: The Return,0.0,5.0
26679,221135,Katherine,97.0,5.0
9476,16427,A Day Without a Mexican,100.0,5.0
39512,388862,Countdown,90.0,5.0
39527,15467,Kismat Konnection,153.0,5.0
5126,112942,Life Is to Whistle,106.0,5.0
23985,209244,Are You Here,114.0,5.0
38731,289523,Midnight Masquerade,0.0,5.0
32740,301629,Addicted to Fresno,85.0,5.0
42815,70740,Goblin,92.0,5.0
20388,36931,On the Edge,88.0,5.0
19350,137625,Nocturne 29,86.0,5.0
5748,15514,I Love You Too,99.0,5.0
26676,75822,Hercules and the Circle of Fire,90.0,5.0
23968,290274,The Man Who Couldn't Say No,103.0,5.0
5742,15074,Extreme Ops,93.0,5.0
32671,132912,The Price of Sex,73.0,5.0
43252,157641,Prison Images,60.0,5.0
5732,326890,Revolution #9,90.0,5.0
3569,18835,Private School,89.0,5.0
23946,162532,Sarraounia,120.0,5.0
17096,55408,Kymmenen riivinrautaa,0.0,5.0
23947,178606,Buud Yam,97.0,5.0
44138,76438,Racketeer,80.0,5.0
32692,23388,Report from the Aleutians,47.0,5.0
32694,267815,The Absent,80.0,5.0
3568,23919,Porky's 3: Revenge,92.0,5.0
41679,105093,Glass Ceiling,92.0,5.0
5737,32625,Personal Velocity,86.0,5.0
41674,115894,The deputy,110.0,5.0
37423,358859,The Event,74.0,5.0
5739,204372,Smokers Only,91.0,5.0
42008,417056,The Hollow,128.0,5.0
15275,73931,Reunion,110.0,5.0
26116,36251,Switching Goals,85.0,5.0
14538,100122,The Art of Dying,102.0,5.0
45448,122036,The Imperceptable Transmutations,2.0,5.0
26607,84346,The Tsunami and the Cherry Blossom,39.0,5.0
20342,106591,Portrait of Wally,90.0,5.0
23786,87966,Valley of the Dragons,82.0,5.0
22941,204349,Contracted,78.0,5.0
17005,77124,Sing a Song of Sex,103.0,5.0
32450,107039,The Road To Love,70.0,5.0
26612,77678,Talk About a Stranger,65.0,5.0
38810,68977,So Big,101.0,5.0
39421,156954,Die Reise,0.0,5.0
14710,2395,Asterix at the Olympic Games,116.0,5.0
11128,47758,The Good Fairy,98.0,5.0
19293,71719,I Am Waiting,91.0,5.0
22930,88583,The Pursuit of Happiness,93.0,5.0
30931,85860,The FP,82.0,5.0
30929,92398,Cassadaga,108.0,5.0
39425,108063,Atomic War Bride,84.0,5.0
36949,252476,Harvest Time,67.0,5.0
32466,17935,Iron & Blood: The Legend of Taras Bulba,130.0,5.0
17000,152861,Outsider,0.0,5.0
23785,158219,Sex in Chains,107.0,5.0
38823,56952,Scream of the Ants,89.0,5.0
19002,77084,3 A.M.,88.0,5.0
38841,51091,Annie's Point,88.0,5.0
36972,59904,The Train: Some Lines Shoulder Never Be Crossed...,134.0,5.0
11722,16201,Armbryterskan från Ensamheten,78.0,5.0
39408,130134,Lafayette Escadrille,93.0,5.0
23755,63358,The Nazi Officer's Wife,90.0,5.0
20330,288151,The Act in Question,106.0,5.0
1141,150823,The Shooter,91.0,5.0
42932,103706,Almost Angels,93.0,5.0
23763,298158,By Dawn's Early Light,100.0,5.0
23766,185460,Willow Creek,80.0,5.0
36967,77958,My Tomorrow,88.0,5.0
26595,155208,Night Unto Night,84.0,5.0
30963,162320,Love Exists,21.0,5.0
26143,96106,Battle of the Amazons,90.0,5.0
38835,168079,Cold Sweat,93.0,5.0
14702,101376,The Queen and I,90.0,5.0
26140,158013,White Fang and the Hunter,91.0,5.0
39426,41294,¡Por mis... pistolas!,123.0,5.0
30908,20769,Chandni Bar,150.0,5.0
37407,257095,Prince Bayaya,87.0,5.0
43623,315371,Human Target,82.0,5.0
37400,96026,Ramin,58.0,5.0
39441,120121,La vida alrededor,102.0,5.0
26636,206581,The Divine Woman,9.0,5.0
5188,59199,World Traveler,0.0,5.0
5187,35337,The Triumph of Love,112.0,5.0
39447,349441,The Kind Words,118.0,5.0
32541,189621,Beau Geste,102.0,5.0
37401,31957,The bitter herb,89.0,5.0
43624,21947,A.P.E.X.,98.0,5.0
17014,76816,The Age of the Earth,148.0,5.0
32548,58646,OPA!,100.0,5.0
44150,34417,Good Intentions,85.0,5.0
43626,16687,Wushu,104.0,5.0
23869,159160,When I Walk,80.0,5.0
30809,13792,Last Train to Freo,89.0,5.0
22873,294709,Satan's Sword,106.0,5.0
32563,121550,Flashback,106.0,5.0
38774,279371,When Sparks Fly,84.0,5.0
23845,244566,Life After Beth,90.0,5.0
5685,50677,Eyes of an Angel,95.0,5.0
42978,255552,My Brother's Keeper,88.0,5.0
20357,91422,"Not With My Wife, You Don't!",119.0,5.0
36944,99495,Summer of Goliath,78.0,5.0
32482,210050,One. Two. One,79.0,5.0
19297,68649,Karate Girl,92.0,5.0
32491,118553,Every Little Thing,105.0,5.0
5675,27204,God Is Great and I'm Not,100.0,5.0
26625,69234,The Phantom of the Opera,168.0,5.0
44159,69097,All Inclusive ili Vsyo Vklyucheno,93.0,5.0
22908,117375,One Mile Away,90.0,5.0
32500,91624,The Last House on the Beach,86.0,5.0
44317,73311,Tender Son: The Frankenstein Project,105.0,5.0
1011,47199,The Secret Agent,95.0,5.0
30869,94770,Anni difficili,90.0,5.0
19302,120271,Wagner's Dream,115.0,5.0
30867,71776,Hospitals:The White Mafia,0.0,5.0
1633,49728,Office Killer,82.0,5.0
32518,82567,Sujata,161.0,5.0
36927,107019,The Strange Vengeance of Rosalie,107.0,5.0
41668,47121,The Priest,109.0,5.0
16531,43653,The Living Wake,91.0,5.0
18896,48008,Diverted,89.0,5.0
18919,15135,Feast III: The Happy Finish,79.0,5.0
24118,269710,The Shamrock Handicap,66.0,5.0
17176,58529,Dealer,136.0,5.0
22666,37564,William Kunstler Disturbing the Universe,85.0,5.0
24127,55222,Power and Terror: Noam Chomsky in Our Times,74.0,5.0
13130,32862,Revenge of the Zombies,61.0,5.0
5858,28028,Sonny,110.0,5.0
24129,193827,A Beast at Bay,17.0,5.0
36750,350765,Langsamer Sommer,84.0,5.0
42986,408219,Population Zero,84.0,5.0
45442,44330,The Scheming Gambler's Paradise,3.0,5.0
32982,46436,Virtual Weapon,90.0,5.0
1607,45565,"I Love You, I Love You Not",88.0,5.0
30354,5302,Without You I'm Nothing,90.0,5.0
44354,2104,Requiem,98.0,5.0
30349,15956,Just Like Home,97.0,5.0
19391,130458,The Sugar Curtain,90.0,5.0
17186,85670,Night Flight,84.0,5.0
11902,77621,Within Our Gates,79.0,5.0
22667,54312,Kawasaki's Rose,0.0,5.0
36754,225760,Lulu,75.0,5.0
41667,115877,Fantasía... 3,85.0,5.0
32941,74225,Killer Party,91.0,5.0
26761,70811,Hercules in the Maze of the Minotaur,90.0,5.0
17167,52049,Comedy of Innocence,100.0,5.0
32930,162383,The Bridge,0.0,5.0
30409,61669,The Bonnie Parker Story,79.0,5.0
38657,361733,Horvat's Choice,114.0,5.0
30404,321315,Forever,87.0,5.0
10353,121043,Angel In My Pocket,105.0,5.0
17172,23516,Frownland,106.0,5.0
1043,116356,The Sexual Life of the Belgians,85.0,5.0
5844,61578,Esther Kahn,163.0,5.0
38649,125696,The Cashier Wants to Go to the Seaside,86.0,5.0
24106,88285,Newsfront,110.0,5.0
32945,74254,The House of Usher,80.0,5.0
22682,100063,Blackout,92.0,5.0
37452,256316,Tabloid Truth,121.0,5.0
18927,58390,Ciao Bella,86.0,5.0
2153,11933,Nothing but Trouble,94.0,5.0
19383,189472,La dama boba,0.0,5.0
42913,272075,Silvered Water,92.0,5.0
22643,218689,Backstreet Dreams,96.0,5.0
36746,123406,Fallen,90.0,5.0
11236,49940,Breaking Out,105.0,5.0
30304,212481,Ashens and the Quest for the Gamechild,88.0,5.0
19401,97795,Emergo,80.0,5.0
22617,114888,Love Before Breakfast,70.0,5.0
24160,154653,Kiev Frescoes,13.0,5.0
36729,376951,Francis Bacon,55.0,5.0
16423,89126,Harlan: In the Shadow of Jew Süss,100.0,5.0
5882,43886,Alice Adams,99.0,5.0
22610,173465,Medora,100.0,5.0
19407,126278,Vampir-Cuadecuc,67.0,5.0
36745,271667,Landscape,106.0,5.0
24167,12523,Räuber Kneißl,0.0,5.0
36726,83185,A Love Movie,91.0,5.0
18902,43373,Chained for Life,81.0,5.0
43093,185476,Videograms of a Revolution,106.0,5.0
36723,160960,Elevator Movie,0.0,5.0
24172,237202,A Soldier's Tale,96.0,5.0
41607,160261,Army,153.0,5.0
41606,229638,Alcatraz Island,63.0,5.0
39611,159201,Ozzie,90.0,5.0
39610,369033,Rebirth,101.0,5.0
33033,49326,City Beneath the Sea,98.0,5.0
41022,97128,El ángel de Budapest,109.0,5.0
30341,198657,Tulips of Haarlem,0.0,5.0
30340,75748,To Forget Venice,0.0,5.0
30338,171769,Leonie,132.0,5.0
3780,27665,Uninvited Guest,116.0,5.0
15324,19713,How to Be,85.0,5.0
45032,16839,G:MT Greenwich Mean Time,117.0,5.0
33016,121206,Villegas,99.0,5.0
44358,41075,We Never Die!,0.0,5.0
18181,68634,My Flesh My Blood,90.0,5.0
25822,69878,Harvest,103.0,5.0
24150,124019,A Well Spent Life,44.0,5.0
24151,85633,Hot Pepper,54.0,5.0
30323,223249,Documented,89.0,5.0
42060,394034,Buddha in a Traffic Jam,114.0,5.0
33027,342550,You Carry Me,155.0,5.0
5873,41209,WiseGirls,96.0,5.0
30317,285851,Love in the Time of Civil War,120.0,5.0
32926,169794,All That I Am,82.0,5.0
18928,140781,Daylight,74.0,5.0
24097,287590,Saint Seiya: Legend of Sanctuary,93.0,5.0
32810,163428,Man Follows Birds,87.0,5.0
30560,175553,Fultah Fisher's Boarding House,12.0,5.0
44332,77770,Women,106.0,5.0
18200,17155,Bigga Than Ben,82.0,5.0
32798,319910,Broken Horses,101.0,5.0
26712,199456,Struggle in the Valley,105.0,5.0
40792,212762,Second Chances,0.0,5.0
40791,367538,The Flight Before Christmas,90.0,5.0
32807,108586,A Bunny's Tale,104.0,5.0
32814,27724,Psychopathia Sexualis,102.0,5.0
13294,86084,Why We Fight: The Battle of China,62.0,5.0
15306,38318,Burnt by the Sun 2: Intercession,180.0,5.0
22733,133018,A Streetcar Named Desire,119.0,5.0
8575,166607,Behold a Pale Horse,118.0,5.0
30530,84450,Buster e Billie,100.0,5.0
32830,346093,KillerSaurus,75.0,5.0
18193,173456,The Plough and the Stars,72.0,5.0
43658,106259,The Fall of Berlin,167.0,5.0
32838,231392,Lost in the Stars,97.0,5.0
5106,259557,Running Scared,96.0,5.0
38719,260826,Jesus Christ's Horoscope,90.0,5.0
13783,49767,Fade to Black,105.0,5.0
32785,63303,Girl without an Address,90.0,5.0
32752,268009,Days of Hope,395.0,5.0
45055,429918,Survival Family,117.0,5.0
39533,397278,Fender Bender,91.0,5.0
23997,245184,"I Love, You Love",95.0,5.0
41663,301849,Blowfly Park,96.0,5.0
36845,27496,Nightmare in Wax,98.0,5.0
5770,23990,Scarlet Diva,91.0,5.0
32763,263570,The Comedian,90.0,5.0
20394,257604,Kukuli,63.0,5.0
30593,73147,Peeping Toms,90.0,5.0
38723,208198,Moses and Aaron,107.0,5.0
12533,99339,Just Anybody,121.0,5.0
12018,14877,September Dawn,110.0,5.0
16520,90968,Plymouth Adventure,105.0,5.0
30588,38546,Three Wise Guys,90.0,5.0
30585,277558,Final Girl,90.0,5.0
20396,125541,Chouga,91.0,5.0
30512,240581,Best in Bed,91.0,5.0
36800,85265,The Child,135.0,5.0
32920,258255,Mischief Night,88.0,5.0
37441,277819,Factory,30.0,5.0
38676,224919,A Mother's Rage,85.0,5.0
26754,231474,The Hunters,85.0,5.0
22705,234155,Asier ETA biok,94.0,5.0
39584,110692,No More Excuses,62.0,5.0
18319,24833,Santa Buddies,88.0,5.0
30444,190868,Occupy Love,84.0,5.0
22702,118761,The Soul of Bread,113.0,5.0
26756,121003,The Girl from Missouri,75.0,5.0
30439,259997,Such Good People,97.0,5.0
36797,14489,The Scarlet Flower,66.0,5.0
